date,crop_name,district,market_name,min_price,max_price,avg_price,unit,quantity_available,weather_condition,season
2022-09-06,Brinjal,Bogura,Bogura Main Bazar,16.78,20.79,18.99,kg,715,Cloudy,Monsoon
2022-09-07,Brinjal,Bogura,Bogura Main Bazar,18.88,22.97,21.1,kg,745,Rainy,Monsoon
2022-09-08,Brinjal,Bogura,Bogura Main Bazar,17.54,22.99,20.41,kg,719,Rainy,Monsoon
2022-09-09,Brinjal,Bogura,Bogura Main Bazar,17.27,21.93,19.8,kg,751,Rainy,Monsoon
2022-09-10,Brinjal,Bogura,Bogura Main Bazar,16.22,21.45,19.54,kg,718,Rainy,Monsoon
2022-09-11,Brinjal,Bogura,Bogura Main Bazar,17.49,22.53,20.85,kg,690,Rainy,Monsoon
2022-09-12,Brinjal,Bogura,Bogura Main Bazar,18.61,22.75,20.68,kg,723,Cloudy,Monsoon
2022-09-13,Brinjal,Bogura,Bogura Main Bazar,18.25,23.69,21.29,kg,711,Rainy,Monsoon
2022-09-14,Brinjal,Bogura,Bogura Main Bazar,17.31,22.55,19.93,kg,749,Rainy,Monsoon
2022-09-15,Brinjal,Bogura,Bogura Main Bazar,16.74,22.7,19.77,kg,774,Rainy,Monsoon
2022-09-16,Brinjal,Bogura,Bogura Main Bazar,16.95,22.91,19.99,kg,754,Rainy,Monsoon
2022-09-17,Brinjal,Bogura,Bogura Main Bazar,16.02,21.75,19.47,kg,759,Rainy,Monsoon
2022-09-18,Brinjal,Bogura,Bogura Main Bazar,17.1,22.2,19.21,kg,721,Rainy,Monsoon
2022-09-19,Brinjal,Bogura,Bogura Main Bazar,19.35,26.3,22.4,kg,726,Rainy,Monsoon
2022-09-20,Brinjal,Bogura,Bogura Main Bazar,16.57,22.34,19.73,kg,726,Rainy,Monsoon
2022-09-21,Brinjal,Bogura,Bogura Main Bazar,16.04,21.01,19.05,kg,733,Cloudy,Monsoon
2022-09-22,Brinjal,Bogura,Bogura Main Bazar,17.3,23.93,20.3,kg,800,Rainy,Monsoon
2022-09-23,Brinjal,Bogura,Bogura Main Bazar,18.17,22.58,20.77,kg,829,Cloudy,Monsoon
2022-09-24,Brinjal,Bogura,Bogura Main Bazar,17.85,22.98,20.61,kg,733,Rainy,Monsoon
2022-09-25,Brinjal,Bogura,Bogura Main Bazar,15.98,22.16,19.07,kg,806,Rainy,Monsoon
2022-09-26,Brinjal,Bogura,Bogura Main Bazar,17.89,22.98,19.8,kg,760,Cloudy,Monsoon
2022-09-27,Brinjal,Bogura,Bogura Main Bazar,16.79,21.58,19.67,kg,736,Rainy,Monsoon
2022-09-28,Brinjal,Bogura,Bogura Main Bazar,17.15,22.84,20.8,kg,766,Rainy,Monsoon
2022-09-29,Brinjal,Bogura,Bogura Main Bazar,15.63,21.2,18.62,kg,799,Cloudy,Monsoon
2022-09-30,Brinjal,Bogura,Bogura Main Bazar,17.02,20.57,18.68,kg,837,Rainy,Monsoon
2022-10-01,Brinjal,Bogura,Bogura Main Bazar,15.6,19.28,17.5,kg,812,Sunny,Autumn
2022-10-02,Brinjal,Bogura,Bogura Main Bazar,15.73,19.64,17.57,kg,824,Sunny,Autumn
2022-10-03,Brinjal,Bogura,Bogura Main Bazar,17.11,21.98,20.2,kg,838,Cloudy,Autumn
2022-10-04,Brinjal,Bogura,Bogura Main Bazar,15.54,21.43,18.84,kg,812,Rainy,Autumn
2022-10-05,Brinjal,Bogura,Bogura Main Bazar,16.7,20.04,18.43,kg,862,Cloudy,Autumn
2022-10-06,Brinjal,Bogura,Bogura Main Bazar,16.63,20.77,18.71,kg,832,Sunny,Autumn
2022-10-07,Brinjal,Bogura,Bogura Main Bazar,16.77,21.03,18.52,kg,851,Cloudy,Autumn
2022-10-08,Brinjal,Bogura,Bogura Main Bazar,16.2,20.62,18.71,kg,815,Sunny,Autumn
2022-10-09,Brinjal,Bogura,Bogura Main Bazar,16.55,20.91,18.95,kg,850,Sunny,Autumn
2022-10-10,Brinjal,Bogura,Bogura Main Bazar,15.3,21.81,18.49,kg,857,Cloudy,Autumn
2022-10-11,Brinjal,Bogura,Bogura Main Bazar,15.21,19.93,18.23,kg,883,Sunny,Autumn
2022-10-12,Brinjal,Bogura,Bogura Main Bazar,15.17,20.69,18.45,kg,850,Rainy,Autumn
2022-10-13,Brinjal,Bogura,Bogura Main Bazar,14.68,19.08,16.27,kg,872,Sunny,Autumn
2022-10-14,Brinjal,Bogura,Bogura Main Bazar,13.89,18.41,16.21,kg,955,Cloudy,Autumn
2022-10-15,Brinjal,Bogura,Bogura Main Bazar,15.19,19.66,17.68,kg,845,Sunny,Autumn
2022-10-16,Brinjal,Bogura,Bogura Main Bazar,16.26,20.23,18.09,kg,852,Sunny,Autumn
2022-10-17,Brinjal,Bogura,Bogura Main Bazar,16.79,20.52,18.72,kg,861,Cloudy,Autumn
2022-10-18,Brinjal,Bogura,Bogura Main Bazar,14.38,19.54,17.47,kg,848,Sunny,Autumn
2022-10-19,Brinjal,Bogura,Bogura Main Bazar,15.08,17.9,16.44,kg,888,Cloudy,Autumn
2022-10-20,Brinjal,Bogura,Bogura Main Bazar,16.06,19.41,17.52,kg,867,Sunny,Autumn
2022-10-21,Brinjal,Bogura,Bogura Main Bazar,16.78,20.69,18.33,kg,923,Cloudy,Autumn
2022-10-22,Brinjal,Bogura,Bogura Main Bazar,15.93,19.7,17.71,kg,858,Sunny,Autumn
2022-10-23,Brinjal,Bogura,Bogura Main Bazar,14.48,18.38,16.26,kg,871,Sunny,Autumn
2022-10-24,Brinjal,Bogura,Bogura Main Bazar,15.8,19.55,18.06,kg,903,Sunny,Autumn
2022-10-25,Brinjal,Bogura,Bogura Main Bazar,13.26,17.32,15.57,kg,910,Cloudy,Autumn
2022-10-26,Brinjal,Bogura,Bogura Main Bazar,14.5,18.98,17.01,kg,898,Sunny,Autumn
2022-10-27,Brinjal,Bogura,Bogura Main Bazar,12.98,16.43,14.76,kg,920,Sunny,Autumn
2022-10-28,Brinjal,Bogura,Bogura Main Bazar,14.48,18.16,16.42,kg,911,Sunny,Autumn
2022-10-29,Brinjal,Bogura,Bogura Main Bazar,16.14,20.32,17.75,kg,849,Sunny,Autumn
2022-10-30,Brinjal,Bogura,Bogura Main Bazar,15.17,19.95,17.34,kg,854,Sunny,Autumn
2022-10-31,Brinjal,Bogura,Bogura Main Bazar,17.21,21.73,18.87,kg,844,Sunny,Autumn
2022-11-01,Brinjal,Bogura,Bogura Main Bazar,16.14,19.18,17.67,kg,971,Cloudy,Winter
2022-11-02,Brinjal,Bogura,Bogura Main Bazar,13.87,18.23,15.9,kg,966,Sunny,Winter
2022-11-03,Brinjal,Bogura,Bogura Main Bazar,14.74,19.53,17.66,kg,966,Sunny,Winter
2022-11-04,Brinjal,Bogura,Bogura Main Bazar,16.01,19.08,17.56,kg,1005,Sunny,Winter
2022-11-05,Brinjal,Bogura,Bogura Main Bazar,15.49,21.2,18.54,kg,969,Sunny,Winter
2022-11-06,Brinjal,Bogura,Bogura Main Bazar,15.35,20.09,18.39,kg,954,Cloudy,Winter
2022-11-07,Brinjal,Bogura,Bogura Main Bazar,15.82,21.31,18.26,kg,943,Sunny,Winter
2022-11-08,Brinjal,Bogura,Bogura Main Bazar,14.66,19.19,16.55,kg,932,Rainy,Winter
2022-11-09,Brinjal,Bogura,Bogura Main Bazar,16.28,20.78,17.95,kg,982,Sunny,Winter
2022-11-10,Brinjal,Bogura,Bogura Main Bazar,15.38,18.53,16.75,kg,977,Cloudy,Winter
2022-11-11,Brinjal,Bogura,Bogura Main Bazar,14.85,20.34,17.83,kg,992,Cloudy,Winter
2022-11-12,Brinjal,Bogura,Bogura Main Bazar,16.32,21.83,19.68,kg,925,Cloudy,Winter
2022-11-13,Brinjal,Bogura,Bogura Main Bazar,16.79,21.88,19.08,kg,891,Sunny,Winter
2022-11-14,Brinjal,Bogura,Bogura Main Bazar,15.95,21.46,18.3,kg,944,Rainy,Winter
2022-11-15,Brinjal,Bogura,Bogura Main Bazar,14.87,20.89,17.86,kg,929,Sunny,Winter
2022-11-16,Brinjal,Bogura,Bogura Main Bazar,15.2,18.59,16.98,kg,916,Cloudy,Winter
2022-11-17,Brinjal,Bogura,Bogura Main Bazar,12.28,16.98,14.85,kg,963,Cloudy,Winter
2022-11-18,Brinjal,Bogura,Bogura Main Bazar,15.4,18.86,17.37,kg,989,Sunny,Winter
2022-11-19,Brinjal,Bogura,Bogura Main Bazar,15.44,20.02,17.26,kg,952,Sunny,Winter
2022-11-20,Brinjal,Bogura,Bogura Main Bazar,15.5,20.95,18.54,kg,904,Cloudy,Winter
2022-11-21,Brinjal,Bogura,Bogura Main Bazar,16.29,20.51,17.86,kg,908,Cloudy,Winter
2022-11-22,Brinjal,Bogura,Bogura Main Bazar,15.57,21.39,18.39,kg,922,Cloudy,Winter
2022-11-23,Brinjal,Bogura,Bogura Main Bazar,16.67,21.08,19.05,kg,932,Sunny,Winter
2022-11-24,Brinjal,Bogura,Bogura Main Bazar,15.53,20.76,17.76,kg,917,Sunny,Winter
2022-11-25,Brinjal,Bogura,Bogura Main Bazar,14.14,19.6,16.68,kg,977,Sunny,Winter
2022-11-26,Brinjal,Bogura,Bogura Main Bazar,15.11,19.71,17.4,kg,939,Cloudy,Winter
2022-11-27,Brinjal,Bogura,Bogura Main Bazar,16.28,22.05,19.39,kg,895,Sunny,Winter
2022-11-28,Brinjal,Bogura,Bogura Main Bazar,16.62,21.23,19.63,kg,867,Sunny,Winter
2022-11-29,Brinjal,Bogura,Bogura Main Bazar,14.92,19.41,17.81,kg,933,Sunny,Winter
2022-11-30,Brinjal,Bogura,Bogura Main Bazar,15.16,20.99,18.31,kg,884,Sunny,Winter
2022-12-01,Brinjal,Bogura,Bogura Main Bazar,16.98,22.19,19.06,kg,866,Cloudy,Winter
2022-12-02,Brinjal,Bogura,Bogura Main Bazar,17.98,22.96,20.06,kg,882,Sunny,Winter
2022-12-03,Brinjal,Bogura,Bogura Main Bazar,16.24,21.6,19.0,kg,852,Sunny,Winter
2022-12-04,Brinjal,Bogura,Bogura Main Bazar,16.33,20.94,19.11,kg,832,Cloudy,Winter
2022-12-05,Brinjal,Bogura,Bogura Main Bazar,17.09,21.62,19.13,kg,846,Sunny,Winter
2022-12-06,Brinjal,Bogura,Bogura Main Bazar,17.32,21.19,19.47,kg,829,Sunny,Winter
2022-12-07,Brinjal,Bogura,Bogura Main Bazar,18.15,23.14,20.39,kg,893,Cloudy,Winter
2022-12-08,Brinjal,Bogura,Bogura Main Bazar,16.09,20.7,18.98,kg,833,Sunny,Winter
2022-12-09,Brinjal,Bogura,Bogura Main Bazar,16.86,22.59,19.54,kg,903,Sunny,Winter
2022-12-10,Brinjal,Bogura,Bogura Main Bazar,16.57,19.67,18.12,kg,844,Sunny,Winter
2022-12-11,Brinjal,Bogura,Bogura Main Bazar,19.26,24.91,21.63,kg,819,Sunny,Winter
2022-12-12,Brinjal,Bogura,Bogura Main Bazar,17.86,25.17,21.59,kg,812,Cloudy,Winter
2022-12-13,Brinjal,Bogura,Bogura Main Bazar,17.74,22.15,19.8,kg,828,Sunny,Winter
2022-12-14,Brinjal,Bogura,Bogura Main Bazar,17.55,22.86,19.68,kg,826,Cloudy,Winter
2022-12-15,Brinjal,Bogura,Bogura Main Bazar,18.56,22.76,20.81,kg,821,Sunny,Winter
2022-12-16,Brinjal,Bogura,Bogura Main Bazar,19.83,25.77,22.79,kg,860,Sunny,Winter
2022-12-17,Brinjal,Bogura,Bogura Main Bazar,16.86,20.41,18.68,kg,813,Cloudy,Winter
2022-12-18,Brinjal,Bogura,Bogura Main Bazar,16.75,22.66,20.37,kg,778,Sunny,Winter
2022-12-19,Brinjal,Bogura,Bogura Main Bazar,18.07,23.45,20.71,kg,792,Sunny,Winter
2022-12-20,Brinjal,Bogura,Bogura Main Bazar,18.68,24.92,22.01,kg,794,Cloudy,Winter
2022-12-21,Brinjal,Bogura,Bogura Main Bazar,18.06,24.65,21.02,kg,795,Sunny,Winter
2022-12-22,Brinjal,Bogura,Bogura Main Bazar,18.39,23.15,20.02,kg,842,Sunny,Winter
2022-12-23,Brinjal,Bogura,Bogura Main Bazar,16.26,22.11,19.35,kg,885,Cloudy,Winter
2022-12-24,Brinjal,Bogura,Bogura Main Bazar,18.85,24.17,22.3,kg,770,Sunny,Winter
2022-12-25,Brinjal,Bogura,Bogura Main Bazar,18.39,23.97,21.62,kg,816,Cloudy,Winter
2022-12-26,Brinjal,Bogura,Bogura Main Bazar,17.46,23.94,20.91,kg,799,Sunny,Winter
2022-12-27,Brinjal,Bogura,Bogura Main Bazar,19.38,24.2,21.25,kg,770,Foggy,Winter
2022-12-28,Brinjal,Bogura,Bogura Main Bazar,19.24,24.76,21.22,kg,780,Sunny,Winter
2022-12-29,Brinjal,Bogura,Bogura Main Bazar,18.88,23.77,21.22,kg,776,Sunny,Winter
2022-12-30,Brinjal,Bogura,Bogura Main Bazar,17.57,22.67,20.72,kg,809,Sunny,Winter
2022-12-31,Brinjal,Bogura,Bogura Main Bazar,18.62,23.85,21.28,kg,762,Cloudy,Winter
2023-01-01,Brinjal,Bogura,Bogura Main Bazar,22.8,27.77,25.22,kg,736,Sunny,Winter
2023-01-02,Brinjal,Bogura,Bogura Main Bazar,21.53,27.37,23.43,kg,737,Sunny,Winter
2023-01-03,Brinjal,Bogura,Bogura Main Bazar,18.88,26.53,22.58,kg,747,Sunny,Winter
2023-01-04,Brinjal,Bogura,Bogura Main Bazar,19.45,25.19,23.09,kg,740,Sunny,Winter
2023-01-05,Brinjal,Bogura,Bogura Main Bazar,20.58,25.88,22.76,kg,742,Sunny,Winter
2023-01-06,Brinjal,Bogura,Bogura Main Bazar,20.11,24.88,21.94,kg,811,Sunny,Winter
2023-01-07,Brinjal,Bogura,Bogura Main Bazar,19.31,24.41,21.49,kg,738,Cloudy,Winter
2023-01-08,Brinjal,Bogura,Bogura Main Bazar,20.85,26.86,23.42,kg,734,Sunny,Winter
2023-01-09,Brinjal,Bogura,Bogura Main Bazar,22.08,27.52,24.03,kg,689,Sunny,Winter
2023-01-10,Brinjal,Bogura,Bogura Main Bazar,20.03,27.25,24.0,kg,707,Cloudy,Winter
2023-01-11,Brinjal,Bogura,Bogura Main Bazar,18.86,23.9,22.0,kg,711,Cloudy,Winter
2023-01-12,Brinjal,Bogura,Bogura Main Bazar,23.21,30.1,26.21,kg,720,Sunny,Winter
2023-01-13,Brinjal,Bogura,Bogura Main Bazar,21.99,29.71,26.4,kg,726,Sunny,Winter
2023-01-14,Brinjal,Bogura,Bogura Main Bazar,22.45,28.33,25.0,kg,687,Sunny,Winter
2023-01-15,Brinjal,Bogura,Bogura Main Bazar,21.11,29.38,25.14,kg,656,Cloudy,Winter
2023-01-16,Brinjal,Bogura,Bogura Main Bazar,21.34,28.58,24.81,kg,665,Cloudy,Winter
2023-01-17,Brinjal,Bogura,Bogura Main Bazar,21.49,30.09,25.85,kg,695,Foggy,Winter
2023-01-18,Brinjal,Bogura,Bogura Main Bazar,20.63,27.69,24.89,kg,693,Sunny,Winter
2023-01-19,Brinjal,Bogura,Bogura Main Bazar,22.58,28.83,26.16,kg,639,Sunny,Winter
2023-01-20,Brinjal,Bogura,Bogura Main Bazar,22.03,28.19,26.09,kg,678,Sunny,Winter
2023-01-21,Brinjal,Bogura,Bogura Main Bazar,21.69,28.16,24.89,kg,715,Sunny,Winter
2023-01-22,Brinjal,Bogura,Bogura Main Bazar,22.8,27.74,25.62,kg,694,Sunny,Winter
2023-01-23,Brinjal,Bogura,Bogura Main Bazar,23.67,32.17,27.54,kg,647,Sunny,Winter
2023-01-24,Brinjal,Bogura,Bogura Main Bazar,24.51,32.06,27.17,kg,645,Sunny,Winter
2023-01-25,Brinjal,Bogura,Bogura Main Bazar,20.74,29.05,25.1,kg,660,Cloudy,Winter
2023-01-26,Brinjal,Bogura,Bogura Main Bazar,22.67,28.52,25.66,kg,629,Sunny,Winter
2023-01-27,Brinjal,Bogura,Bogura Main Bazar,23.41,29.76,26.24,kg,703,Sunny,Winter
2023-01-28,Brinjal,Bogura,Bogura Main Bazar,24.06,31.73,26.92,kg,630,Cloudy,Winter
2023-01-29,Brinjal,Bogura,Bogura Main Bazar,25.07,30.74,27.45,kg,640,Cloudy,Winter
2023-01-30,Brinjal,Bogura,Bogura Main Bazar,25.61,32.05,28.69,kg,600,Sunny,Winter
2023-01-31,Brinjal,Bogura,Bogura Main Bazar,23.39,30.29,27.84,kg,622,Sunny,Winter
2023-02-01,Brinjal,Bogura,Bogura Main Bazar,25.3,32.12,27.52,kg,530,Sunny,Winter
2023-02-02,Brinjal,Bogura,Bogura Main Bazar,24.38,29.96,26.59,kg,549,Sunny,Winter
2023-02-03,Brinjal,Bogura,Bogura Main Bazar,25.32,32.57,27.78,kg,588,Cloudy,Winter
2023-02-04,Brinjal,Bogura,Bogura Main Bazar,24.83,31.07,28.15,kg,513,Sunny,Winter
2023-02-05,Brinjal,Bogura,Bogura Main Bazar,25.91,31.32,28.27,kg,561,Sunny,Winter
2023-02-06,Brinjal,Bogura,Bogura Main Bazar,24.95,32.39,27.87,kg,509,Sunny,Winter
2023-02-07,Brinjal,Bogura,Bogura Main Bazar,25.96,33.69,30.2,kg,494,Sunny,Winter
2023-02-08,Brinjal,Bogura,Bogura Main Bazar,27.27,33.06,30.44,kg,514,Cloudy,Winter
2023-02-09,Brinjal,Bogura,Bogura Main Bazar,24.24,31.58,28.81,kg,531,Sunny,Winter
2023-02-10,Brinjal,Bogura,Bogura Main Bazar,25.53,35.22,30.27,kg,533,Sunny,Winter
2023-02-11,Brinjal,Bogura,Bogura Main Bazar,25.09,32.54,29.62,kg,492,Cloudy,Winter
2023-02-12,Brinjal,Bogura,Bogura Main Bazar,24.87,31.2,28.57,kg,498,Sunny,Winter
2023-02-13,Brinjal,Bogura,Bogura Main Bazar,26.38,34.04,30.52,kg,499,Sunny,Winter
2023-02-14,Brinjal,Bogura,Bogura Main Bazar,25.4,34.36,29.78,kg,496,Foggy,Winter
2023-02-15,Brinjal,Bogura,Bogura Main Bazar,24.96,34.67,30.34,kg,490,Sunny,Winter
2023-02-16,Brinjal,Bogura,Bogura Main Bazar,26.32,35.54,31.33,kg,487,Cloudy,Winter
2023-02-17,Brinjal,Bogura,Bogura Main Bazar,25.49,34.48,29.52,kg,522,Cloudy,Winter
2023-02-18,Brinjal,Bogura,Bogura Main Bazar,26.0,35.57,30.97,kg,444,Sunny,Winter
2023-02-19,Brinjal,Bogura,Bogura Main Bazar,28.69,35.3,32.0,kg,445,Sunny,Winter
2023-02-20,Brinjal,Bogura,Bogura Main Bazar,28.94,37.39,32.75,kg,427,Sunny,Winter
2023-02-21,Brinjal,Bogura,Bogura Main Bazar,27.25,35.53,32.28,kg,425,Foggy,Winter
2023-02-22,Brinjal,Bogura,Bogura Main Bazar,26.12,33.52,29.91,kg,445,Cloudy,Winter
2023-02-23,Brinjal,Bogura,Bogura Main Bazar,24.59,34.2,29.8,kg,463,Sunny,Winter
2023-02-24,Brinjal,Bogura,Bogura Main Bazar,26.91,36.54,31.94,kg,479,Sunny,Winter
2023-02-25,Brinjal,Bogura,Bogura Main Bazar,28.14,35.47,31.34,kg,415,Sunny,Winter
2023-02-26,Brinjal,Bogura,Bogura Main Bazar,28.36,35.76,31.29,kg,434,Sunny,Winter
2023-02-27,Brinjal,Bogura,Bogura Main Bazar,29.17,37.31,33.71,kg,430,Sunny,Winter
2023-02-28,Brinjal,Bogura,Bogura Main Bazar,27.24,35.45,32.04,kg,398,Sunny,Winter
2023-03-01,Brinjal,Bogura,Bogura Main Bazar,29.27,36.67,33.76,kg,419,Sunny,Summer
2023-03-02,Brinjal,Bogura,Bogura Main Bazar,28.19,34.67,31.57,kg,396,Sunny,Summer
2023-03-03,Brinjal,Bogura,Bogura Main Bazar,27.85,37.12,31.52,kg,460,Sunny,Summer
2023-03-04,Brinjal,Bogura,Bogura Main Bazar,29.33,36.97,32.74,kg,359,Sunny,Summer
2023-03-05,Brinjal,Bogura,Bogura Main Bazar,28.54,39.2,34.1,kg,391,Cloudy,Summer
2023-03-06,Brinjal,Bogura,Bogura Main Bazar,27.82,37.35,33.88,kg,373,Sunny,Summer
2023-03-07,Brinjal,Bogura,Bogura Main Bazar,32.48,40.48,35.35,kg,323,Sunny,Summer
2023-03-08,Brinjal,Bogura,Bogura Main Bazar,28.01,36.76,33.34,kg,370,Sunny,Summer
2023-03-09,Brinjal,Bogura,Bogura Main Bazar,30.22,38.73,32.87,kg,418,Sunny,Summer
2023-03-10,Brinjal,Bogura,Bogura Main Bazar,29.47,37.64,34.79,kg,410,Sunny,Summer
2023-03-11,Brinjal,Bogura,Bogura Main Bazar,31.31,40.16,34.4,kg,362,Cloudy,Summer
2023-03-12,Brinjal,Bogura,Bogura Main Bazar,31.16,39.16,33.92,kg,374,Sunny,Summer
2023-03-13,Brinjal,Bogura,Bogura Main Bazar,31.45,39.36,34.81,kg,372,Sunny,Summer
2023-03-14,Brinjal,Bogura,Bogura Main Bazar,31.3,39.27,34.65,kg,382,Sunny,Summer
2023-03-15,Brinjal,Bogura,Bogura Main Bazar,30.96,36.88,33.92,kg,351,Cloudy,Summer
2023-03-16,Brinjal,Bogura,Bogura Main Bazar,30.7,37.08,34.17,kg,364,Sunny,Summer
2023-03-17,Brinjal,Bogura,Bogura Main Bazar,27.73,38.48,32.92,kg,415,Cloudy,Summer
2023-03-18,Brinjal,Bogura,Bogura Main Bazar,28.93,40.25,34.37,kg,348,Sunny,Summer
2023-03-19,Brinjal,Bogura,Bogura Main Bazar,31.61,40.14,35.67,kg,325,Sunny,Summer
2023-03-20,Brinjal,Bogura,Bogura Main Bazar,31.27,38.87,34.93,kg,368,Sunny,Summer
2023-03-21,Brinjal,Bogura,Bogura Main Bazar,28.95,39.93,34.41,kg,345,Sunny,Summer
2023-03-22,Brinjal,Bogura,Bogura Main Bazar,29.41,39.16,34.94,kg,307,Sunny,Summer
2023-03-23,Brinjal,Bogura,Bogura Main Bazar,28.56,38.9,34.36,kg,277,Rainy,Summer
2023-03-24,Brinjal,Bogura,Bogura Main Bazar,30.34,37.0,33.71,kg,402,Sunny,Summer
2023-03-25,Brinjal,Bogura,Bogura Main Bazar,30.79,37.48,34.24,kg,326,Sunny,Summer
2023-03-26,Brinjal,Bogura,Bogura Main Bazar,33.13,40.25,36.44,kg,304,Sunny,Summer
2023-03-27,Brinjal,Bogura,Bogura Main Bazar,30.55,39.41,36.33,kg,315,Sunny,Summer
2023-03-28,Brinjal,Bogura,Bogura Main Bazar,31.41,41.93,36.38,kg,355,Cloudy,Summer
2023-03-29,Brinjal,Bogura,Bogura Main Bazar,29.55,38.87,35.43,kg,342,Rainy,Summer
2023-03-30,Brinjal,Bogura,Bogura Main Bazar,29.34,40.02,34.05,kg,324,Sunny,Summer
2023-03-31,Brinjal,Bogura,Bogura Main Bazar,29.81,40.14,34.88,kg,373,Sunny,Summer
2023-04-01,Brinjal,Bogura,Bogura Main Bazar,30.93,40.15,35.91,kg,394,Sunny,Summer
2023-04-02,Brinjal,Bogura,Bogura Main Bazar,31.62,41.6,37.15,kg,406,Sunny,Summer
2023-04-03,Brinjal,Bogura,Bogura Main Bazar,28.89,40.07,35.15,kg,395,Sunny,Summer
2023-04-04,Brinjal,Bogura,Bogura Main Bazar,29.46,37.43,34.4,kg,423,Sunny,Summer
2023-04-05,Brinjal,Bogura,Bogura Main Bazar,31.59,40.95,37.81,kg,383,Cloudy,Summer
2023-04-06,Brinjal,Bogura,Bogura Main Bazar,33.48,41.63,36.77,kg,368,Cloudy,Summer
2023-04-07,Brinjal,Bogura,Bogura Main Bazar,29.57,39.9,35.47,kg,432,Sunny,Summer
2023-04-08,Brinjal,Bogura,Bogura Main Bazar,33.63,39.71,36.57,kg,345,Sunny,Summer
2023-04-09,Brinjal,Bogura,Bogura Main Bazar,30.63,40.05,36.85,kg,378,Cloudy,Summer
2023-04-10,Brinjal,Bogura,Bogura Main Bazar,31.23,40.83,37.72,kg,397,Rainy,Summer
2023-04-11,Brinjal,Bogura,Bogura Main Bazar,30.79,42.76,36.72,kg,425,Rainy,Summer
2023-04-12,Brinjal,Bogura,Bogura Main Bazar,31.97,38.94,35.71,kg,426,Sunny,Summer
2023-04-13,Brinjal,Bogura,Bogura Main Bazar,31.12,42.54,37.14,kg,370,Sunny,Summer
2023-04-14,Brinjal,Bogura,Bogura Main Bazar,31.78,43.48,38.62,kg,401,Sunny,Summer
2023-04-15,Brinjal,Bogura,Bogura Main Bazar,32.72,42.65,37.78,kg,368,Sunny,Summer
2023-04-16,Brinjal,Bogura,Bogura Main Bazar,31.97,44.39,37.76,kg,364,Cloudy,Summer
2023-04-17,Brinjal,Bogura,Bogura Main Bazar,32.06,40.78,37.62,kg,389,Cloudy,Summer
2023-04-18,Brinjal,Bogura,Bogura Main Bazar,32.93,40.06,36.82,kg,367,Cloudy,Summer
2023-04-19,Brinjal,Bogura,Bogura Main Bazar,31.85,40.23,36.81,kg,407,Cloudy,Summer
2023-04-20,Brinjal,Bogura,Bogura Main Bazar,31.98,43.77,37.38,kg,373,Sunny,Summer
2023-04-21,Brinjal,Bogura,Bogura Main Bazar,35.01,41.71,38.31,kg,376,Sunny,Summer
2023-04-22,Brinjal,Bogura,Bogura Main Bazar,34.06,44.25,38.78,kg,351,Sunny,Summer
2023-04-23,Brinjal,Bogura,Bogura Main Bazar,34.62,44.25,38.14,kg,370,Sunny,Summer
2023-04-24,Brinjal,Bogura,Bogura Main Bazar,33.09,44.34,38.28,kg,378,Cloudy,Summer
2023-04-25,Brinjal,Bogura,Bogura Main Bazar,34.1,41.95,37.9,kg,378,Cloudy,Summer
2023-04-26,Brinjal,Bogura,Bogura Main Bazar,33.57,43.05,38.01,kg,354,Rainy,Summer
2023-04-27,Brinjal,Bogura,Bogura Main Bazar,32.76,43.45,37.24,kg,359,Cloudy,Summer
2023-04-28,Brinjal,Bogura,Bogura Main Bazar,30.81,41.36,37.37,kg,444,Cloudy,Summer
2023-04-29,Brinjal,Bogura,Bogura Main Bazar,31.83,43.32,36.85,kg,374,Sunny,Summer
2023-04-30,Brinjal,Bogura,Bogura Main Bazar,33.99,40.97,37.23,kg,346,Cloudy,Summer
2023-05-01,Brinjal,Bogura,Bogura Main Bazar,32.78,41.32,37.52,kg,354,Sunny,Summer
2023-05-02,Brinjal,Bogura,Bogura Main Bazar,35.02,44.91,38.19,kg,318,Sunny,Summer
2023-05-03,Brinjal,Bogura,Bogura Main Bazar,31.66,43.53,37.21,kg,336,Sunny,Summer
2023-05-04,Brinjal,Bogura,Bogura Main Bazar,36.47,44.56,39.83,kg,329,Sunny,Summer
2023-05-05,Brinjal,Bogura,Bogura Main Bazar,32.07,43.8,37.73,kg,388,Rainy,Summer
2023-05-06,Brinjal,Bogura,Bogura Main Bazar,32.74,44.94,39.29,kg,332,Rainy,Summer
2023-05-07,Brinjal,Bogura,Bogura Main Bazar,36.03,44.27,39.59,kg,359,Cloudy,Summer
2023-05-08,Brinjal,Bogura,Bogura Main Bazar,32.4,44.14,38.61,kg,372,Sunny,Summer
2023-05-09,Brinjal,Bogura,Bogura Main Bazar,34.01,41.76,37.86,kg,340,Cloudy,Summer
2023-05-10,Brinjal,Bogura,Bogura Main Bazar,32.2,39.78,36.55,kg,418,Sunny,Summer
2023-05-11,Brinjal,Bogura,Bogura Main Bazar,30.73,43.13,36.55,kg,381,Rainy,Summer
2023-05-12,Brinjal,Bogura,Bogura Main Bazar,32.18,44.19,38.07,kg,403,Cloudy,Summer
2023-05-13,Brinjal,Bogura,Bogura Main Bazar,34.59,41.38,37.86,kg,349,Cloudy,Summer
